Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.8004519939422607,0.028849683701992035,0.008841881528496742,0.0008934466168284416,0.00027382446569390595,NA,0
1,3.1758294105529785,0.000900314305908978,0.0002759292838163674,0.0008934466168284416,0.00027382446569390595,1e-06,102.90872859954834
2,2.741687297821045,0.000403515383368358,0.00012366982991807163,0.0008934466168284416,0.00027382446569390595,1e-06,205.7099425792694
3,2.599564790725708,0.0009318649535998702,0.00028559897327795625,0.0008934466168284416,0.00027382446569390595,1e-06,308.0056343078613
4,2.53566575050354,0.000502575421705842,0.0001540298544568941,0.0008934466168284416,0.00027382446569390595,1e-06,408.9712748527527
5,2.528323173522949,0.0005006237188354135,0.00015343168342951685,0.0008934466168284416,0.00027382446569390595,1e-06,511.28766798973083
6,2.516857147216797,0.0006179201882332563,0.00018938083667308092,0.0008934466168284416,0.00027382446569390595,1e-06,614.3129291534424
7,2.510444402694702,0.000773801002651453,0.00023715535644441843,0.0008934466168284416,0.00027382446569390595,1e-06,716.5411825180054
8,2.4993417263031006,0.00034939515171572566,0.0001070829966920428,0.0008934466168284416,0.00027382446569390595,1e-06,819.6470396518707
9,2.499098062515259,0.0007279673591256142,0.00022310820349957794,0.0008934466168284416,0.00027382446569390595,1e-08,1014.2680768966675
10,2.4963066577911377,0.00043792458018288016,0.00013421558833215386,0.0008934466168284416,0.00027382446569390595,1e-08,1116.3644874095917
11,2.4917409420013428,0.0008530159248039126,0.000261433218838647,0.0008934466168284416,0.00027382446569390595,1e-08,1218.4873609542847
12,2.498105764389038,0.00032557695521973073,9.978317393688485e-05,0.0008934466168284416,0.00027382446569390595,1e-10,1369.032425403595
