Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.429985523223877,0.03585018962621689,0.0074349562637507915,0.001037904992699623,0.00021525069314520806,NA,0
1,3.428908109664917,0.004114947747439146,0.0008533973596058786,0.001037904992699623,0.00021525069314520806,1e-06,95.85342860221863
2,2.793210983276367,0.002270238008350134,0.00047082375385798514,0.001037904992699623,0.00021525069314520806,1e-06,190.77082204818726
3,2.7034752368927,0.0014326325617730618,0.00029711308889091015,0.001037904992699623,0.00021525069314520806,1e-06,288.4193387031555
4,2.6877129077911377,0.0012752532493323088,0.00026447424897924066,0.001037904992699623,0.00021525069314520806,1e-06,383.5238482952118
5,2.675814390182495,0.0013149799779057503,0.00027271316503174603,0.001037904992699623,0.00021525069314520806,1e-07,535.433543920517
6,2.6746020317077637,0.0012151732807978988,0.00025201428798027337,0.001037904992699623,0.00021525069314520806,1e-07,630.9491791725159
7,2.6734113693237305,0.001528020016849041,0.0003168954572174698,0.001037904992699623,0.00021525069314520806,1e-07,724.8056826591492
8,2.66172456741333,0.0013676866656169295,0.0002836439816746861,0.001037904992699623,0.00021525069314520806,1e-07,820.9965636730194
9,2.655787467956543,0.0016965726390480995,0.000351851515006274,0.001037904992699623,0.00021525069314520806,1e-07,916.8180820941925
10,2.6606314182281494,0.0012927654897794127,0.00026810611598193645,0.001037904992699623,0.00021525069314520806,1e-10,1125.6787061691284
