Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.265928268432617,0.03336822986602783,0.0069187418557703495,0.0008273626444861293,0.00017154966189991683,NA,0
1,3.3019371032714844,0.002088686916977167,0.00043307917076162994,0.0008273626444861293,0.00017154966189991683,1e-06,94.89217925071716
2,2.739269971847534,0.0014485460706055164,0.000300349056487903,0.0008273626444861293,0.00017154966189991683,1e-06,189.77170205116272
3,2.6653645038604736,0.0013131066225469112,0.0002722663339227438,0.0008273626444861293,0.00017154966189991683,1e-06,284.55421113967896
4,2.6424825191497803,0.001065409742295742,0.00022090757556725293,0.0008273626444861293,0.00017154966189991683,1e-06,379.39725947380066
5,2.641024112701416,0.001190264243632555,0.0002467955637257546,0.0008273626444861293,0.00017154966189991683,1e-06,473.7133569717407
6,2.6405839920043945,0.0010389864910393953,0.00021542883769143373,0.0008273626444861293,0.00017154966189991683,1e-06,568.314667224884
7,2.6389362812042236,0.0011364648817107081,0.00023564051662106067,0.0008273626444861293,0.00017154966189991683,1e-06,663.4257264137268
8,2.6384425163269043,0.0010448356624692678,0.0002166416379623115,0.0008273626444861293,0.00017154966189991683,1e-06,758.2582023143768
9,2.6503407955169678,0.0010917712934315205,0.0002263735223095864,0.0008273626444861293,0.00017154966189991683,1e-10,1025.253319978714
