Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.8201253414154053,0.033988144248723984,0.010012315586209297,0.0007035679882392287,0.00020725888316519558,NA,0
1,3.1959950923919678,0.001979864900931716,0.0005832337192259729,0.0007035679882392287,0.00020725888316519558,1e-06,100.33899021148682
2,2.7844491004943848,0.0014418649952858686,0.00042474831570871174,0.0007035679882392287,0.00020725888316519558,1e-06,202.50467443466187
3,2.6354715824127197,0.0008503796416334808,0.0002505070297047496,0.0007035679882392287,0.00020725888316519558,1e-06,304.80757236480713
4,2.614614725112915,0.0010376039426773787,0.0003056600398849696,0.0007035679882392287,0.00020725888316519558,1e-06,406.0911898612976
5,2.593327283859253,0.0008397946367040277,0.0002473888744134456,0.0007035679882392287,0.00020725888316519558,1e-06,508.3283460140228
6,2.5932118892669678,0.0009312457405030727,0.00027432877686806023,0.0007035679882392287,0.00020725888316519558,1e-06,609.6914231777191
7,2.5872304439544678,0.0008875430794432759,0.00026145472656935453,0.0007035679882392287,0.00020725888316519558,1e-06,710.8743970394135
8,2.584721088409424,0.000827502110041678,0.00024376771762035787,0.0007035679882392287,0.00020725888316519558,1e-06,812.3033118247986
9,2.5772721767425537,0.0013038765173405409,0.0003840993158519268,0.0007035679882392287,0.00020725888316519558,1e-08,1006.4956138134003
10,2.5967328548431396,0.0009351028129458427,0.00027546501951292157,0.0007035679882392287,0.00020725888316519558,1e-10,1153.1912364959717
