Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.795156955718994,0.05591931939125061,0.016371311619877815,0.000552269397303462,0.00016168606816790998,NA,0
1,3.8178913593292236,0.0017788675613701344,0.0005207931390032172,0.000552269397303462,0.00016168606816790998,1e-06,131.69643712043762
2,2.929445743560791,0.0013095646863803267,0.0003833968658000231,0.000552269397303462,0.00016168606816790998,1e-06,264.31769037246704
3,2.5606627464294434,0.0007085083052515984,0.0002074276126222685,0.000552269397303462,0.00016168606816790998,1e-06,396.5112702846527
4,2.5221283435821533,0.0006445432081818581,0.00018870076746679842,0.000552269397303462,0.00016168606816790998,1e-06,527.873693227768
5,2.5204639434814453,0.0006604133523069322,0.000193347004824318,0.000552269397303462,0.00016168606816790998,1e-06,660.4985890388489
6,2.5117034912109375,0.0006228099809959531,0.00018233800074085593,0.000552269397303462,0.00016168606816790998,1e-06,793.2800400257111
7,2.511690139770508,0.0006294680060818791,0.0001842872443376109,0.000552269397303462,0.00016168606816790998,1e-08,1040.2676448822021
8,2.506290912628174,0.0009970036335289478,0.00029188941698521376,0.000552269397303462,0.00016168606816790998,1e-09,1230.6744451522827
9,2.511831045150757,0.0006367180030792952,0.00018640980124473572,0.000552269397303462,0.00016168606816790998,1e-10,1362.2564556598663
