Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.6653363704681396,0.02190055511891842,0.006468534469604492,0.0013252261560410261,0.00039141796878539026,NA,0
1,3.0670061111450195,0.00238490360789001,0.0007044036174193025,0.0013252261560410261,0.00039141796878539026,1e-06,52.28869366645813
2,2.6837539672851562,0.001780649647116661,0.0005259315948933363,0.0013252261560410261,0.00039141796878539026,1e-06,104.10700559616089
3,2.571394205093384,0.0012746845604851842,0.0003764900320675224,0.0013252261560410261,0.00039141796878539026,1e-06,156.45770120620728
4,2.561445951461792,0.0013703880831599236,0.00040475698187947273,0.0013252261560410261,0.00039141796878539026,1e-06,207.21424508094788
5,2.557277202606201,0.0015185829252004623,0.00044852771679870784,0.0013252261560410261,0.00039141796878539026,1e-06,258.4567868709564
6,2.5491349697113037,0.0011986284516751766,0.00035402615321800113,0.0013252261560410261,0.00039141796878539026,1e-06,310.0132575035095
7,2.545208215713501,0.0010660719126462936,0.00031487434171140194,0.0013252261560410261,0.00039141796878539026,1e-06,361.522123336792
8,2.5447542667388916,0.0009722837130539119,0.0002871731121558696,0.0013252261560410261,0.00039141796878539026,1e-07,442.430198431015
9,2.5468835830688477,0.0012899416033178568,0.0003809963527601212,0.0013252261560410261,0.00039141796878539026,1e-09,523.8735554218292
