Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.3089256286621094,0.016876790672540665,0.004953793250024319,0.0015096425777301192,0.00044312080717645586,NA,0
1,2.625713348388672,0.0013835167046636343,0.0004060994542669505,0.0015096425777301192,0.00044312080717645586,1e-06,52.741615533828735
2,2.2664124965667725,0.001001439057290554,0.0002939493570011109,0.0015096425777301192,0.00044312080717645586,1e-06,106.37940096855164
3,2.1664650440216064,0.0009279997320845723,0.0002723929355852306,0.0015096425777301192,0.00044312080717645586,1e-06,158.58497643470764
4,2.1432600021362305,0.000825000461190939,0.00024215989105869085,0.0015096425777301192,0.00044312080717645586,1e-06,212.04204988479614
5,2.1404924392700195,0.000921828905120492,0.0002705816295929253,0.0015096425777301192,0.00044312080717645586,1e-06,265.4570412635803
6,2.138256788253784,0.0010562763782218099,0.0003100456087850034,0.0015096425777301192,0.00044312080717645586,1e-06,317.68403816223145
7,2.1332125663757324,0.000935693271458149,0.0002746512182056904,0.0015096425777301192,0.00044312080717645586,1e-06,370.68163204193115
8,2.1307811737060547,0.0009877670090645552,0.00028993625892326236,0.0015096425777301192,0.00044312080717645586,1e-06,424.15238523483276
9,2.130253553390503,0.0008368631824851036,0.00024564191699028015,0.0015096425777301192,0.00044312080717645586,1e-08,538.9449520111084
10,2.139613389968872,0.0010957651538774371,0.000321636616718024,0.0015096425777301192,0.00044312080717645586,1e-09,592.4378900527954
