Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.314579486846924,0.031189918518066406,0.006379611790180206,0.001030792947858572,0.00021083923638798296,NA,0
1,3.22076416015625,0.002454041037708521,0.0005019516102038324,0.001030792947858572,0.00021083923638798296,1e-06,116.87539601325989
2,2.5828680992126465,0.0013420789036899805,0.00027450991910882294,0.001030792947858572,0.00021083923638798296,1e-06,234.46065592765808
3,2.5060858726501465,0.0012247912818565965,0.00025051983539015055,0.001030792947858572,0.00021083923638798296,1e-06,349.87704944610596
4,2.4999685287475586,0.0011189300566911697,0.00022886687656864524,0.001030792947858572,0.00021083923638798296,1e-06,466.0290722846985
5,2.4990861415863037,0.001410511787980795,0.00028850726084783673,0.001030792947858572,0.00021083923638798296,1e-07,649.843400478363
6,2.495417594909668,0.0012515427079051733,0.00025599158834666014,0.001030792947858572,0.00021083923638798296,1e-07,766.5371732711792
7,2.4840056896209717,0.001232967129908502,0.000252192112384364,0.001030792947858572,0.00021083923638798296,1e-07,881.7937185764313
8,2.4832119941711426,0.0012310431338846684,0.00025179857038892806,0.001030792947858572,0.00021083923638798296,1e-10,1202.5144684314728
9,2.4940803050994873,0.0015573513228446245,0.00031854191911406815,0.001030792947858572,0.00021083923638798296,1.0000000000000001e-11,1318.997585773468
