Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.3168959617614746,0.025172201916575432,0.007405139040201902,0.0008221703465096653,0.00024186544760596007,NA,0
1,2.6167404651641846,0.00132674106862396,0.0003902996832039207,0.0008221703465096653,0.00024186544760596007,1e-06,82.88519620895386
2,2.2164759635925293,0.0011433953186497092,0.00033636315492913127,0.0008221703465096653,0.00024186544760596007,1e-06,167.41067481040955
3,2.1123762130737305,0.0016384338960051537,0.0004819932219106704,0.0008221703465096653,0.00024186544760596007,1e-06,252.57908034324646
4,2.0757036209106445,0.001047896919772029,0.0003082695184275508,0.0008221703465096653,0.00024186544760596007,1e-06,336.74118542671204
5,2.0719172954559326,0.0005178768187761307,0.00015234861348289996,0.0008221703465096653,0.00024186544760596007,1e-06,420.183265209198
6,2.067657947540283,0.0006531380931846797,0.00019213966152165085,0.0008221703465096653,0.00024186544760596007,1e-06,505.8940830230713
7,2.0666539669036865,0.0007506838883273304,0.00022083561634644866,0.0008221703465096653,0.00024186544760596007,1e-06,590.5352830886841
8,2.064420461654663,0.0013880862388759851,0.0004083461535628885,0.0008221703465096653,0.00024186544760596007,1e-06,674.6960914134979
9,2.0636794567108154,0.0008810721337795258,0.00025919312611222267,0.0008221703465096653,0.00024186544760596007,1e-08,842.0962789058685
10,2.0730535984039307,0.0019907199312001467,0.0005856284406036139,0.0008221703465096653,0.00024186544760596007,1e-10,966.581465959549
