Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.399604320526123,0.020916547626256943,0.006165954750031233,0.0010178671218454838,0.00030005539883859456,NA,0
1,2.699604034423828,0.0009508572984486818,0.0002803016686812043,0.0010178671218454838,0.00030005539883859456,1e-06,84.83222126960754
2,2.260685682296753,0.0006125448271632195,0.0001805710926419124,0.0010178671218454838,0.00030005539883859456,1e-06,169.04501271247864
3,2.1474719047546387,0.0007556118071079254,0.00022274556977208704,0.0010178671218454838,0.00030005539883859456,1e-06,253.08560705184937
4,2.123572587966919,0.0005578713025897741,0.0001644539734115824,0.0010178671218454838,0.00030005539883859456,1e-06,336.80909752845764
5,2.124119997024536,0.0006140704499557614,0.00018102081958204508,0.0010178671218454838,0.00030005539883859456,1.0000000000000001e-11,585.5566966533661
