Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.656764507293701,0.023761143907904625,0.004829034209251404,0.0008649203809909523,0.00017577983089722693,NA,0
1,3.658827304840088,0.0029638537671417,0.0006023510941304266,0.0008649203809909523,0.00017577983089722693,1e-06,63.91052198410034
2,2.948474884033203,0.0015788173768669367,0.0003208668204024434,0.0008649203809909523,0.00017577983089722693,1e-06,126.65165185928345
3,2.815399646759033,0.0013094895984977484,0.00026613069348968565,0.0008649203809909523,0.00017577983089722693,1e-06,189.29806637763977
4,2.811011791229248,0.0014008227735757828,0.00028469256358221173,0.0008649203809909523,0.00017577983089722693,1e-06,251.7485032081604
5,2.8100013732910156,0.0013100452488288283,0.0002662436163518578,0.0008649203809909523,0.00017577983089722693,1e-06,314.1140630245209
6,2.808964967727661,0.001420335378497839,0.0002886581642087549,0.0008649203809909523,0.00017577983089722693,1e-06,376.642680644989
7,2.7997069358825684,0.0012074003461748362,0.00024538286379538476,0.0008649203809909523,0.00017577983089722693,1e-06,439.7567856311798
8,2.7980287075042725,0.0012560669565573335,0.0002552734804339707,0.0008649203809909523,0.00017577983089722693,1e-07,542.9014678001404
9,2.797100067138672,0.0012251174775883555,0.0002489835605956614,0.0008649203809909523,0.00017577983089722693,1e-07,605.9998865127563
10,2.7965991497039795,0.0012361806584522128,0.0002512319479137659,0.0008649203809909523,0.00017577983089722693,1e-09,751.9864490032196
11,2.7980031967163086,0.0011754449224099517,0.00023888848954811692,0.0008649203809909523,0.00017577983089722693,1e-10,814.3571405410767
