Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.604687213897705,0.04008229449391365,0.011767541989684105,0.0005471816984936595,0.00016064407827798277,NA,0
1,3.9357290267944336,0.0018167666858062148,0.0005333746084943414,0.0005471816984936595,0.00016064407827798277,1e-06,179.07958889007568
2,3.4041249752044678,0.001010759500786662,0.0002967433538287878,0.0005471816984936595,0.00016064407827798277,1e-06,353.9587025642395
3,3.2170701026916504,0.0008345510577782989,0.00024501129519194365,0.0005471816984936595,0.00016064407827798277,1e-06,527.2124214172363
4,3.156146764755249,0.00045916502131149173,0.000134803747641854,0.0005471816984936595,0.00016064407827798277,1e-06,705.9111742973328
5,3.14483380317688,0.0004072193696629256,0.00011955331137869507,0.0005471816984936595,0.00016064407827798277,1e-06,884.7365381717682
6,3.1434710025787354,0.00041030673310160637,0.00012045971379848197,0.0005471816984936595,0.00016064407827798277,1e-08,1210.1916570663452
7,3.1432392597198486,0.00044885766692459583,0.0001317776768701151,0.0005471816984936595,0.00016064407827798277,1e-09,1461.7786099910736
8,3.1402032375335693,0.0005981460562907159,0.0001756064302753657,0.0005471816984936595,0.00016064407827798277,1e-10,1709.122857093811
9,3.1558682918548584,0.0005595278344117105,0.00016426871297881007,0.0005471816984936595,0.00016064407827798277,1.0000000000000001e-11,1887.455525636673
