Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,3.822861433029175,0.025865478441119194,0.0075812931172549725,0.0004703155136667192,0.00013785167539026588,NA,0
1,3.0745930671691895,0.001586612779647112,0.00046504364581778646,0.0004703155136667192,0.00013785167539026588,1e-06,148.6202688217163
2,2.558908462524414,0.0006608315161429346,0.0001936928165378049,0.0004703155136667192,0.00013785167539026588,1e-06,296.13161063194275
3,2.4296152591705322,0.0008758834446780384,0.00025672552874311805,0.0004703155136667192,0.00013785167539026588,1e-06,444.7075843811035
4,2.404545307159424,0.0005354568129405379,0.00015694489411544055,0.0004703155136667192,0.00013785167539026588,1e-06,592.9056107997894
5,2.39892315864563,0.0005277420859783888,0.00015468367200810462,0.0004703155136667192,0.00013785167539026588,1e-06,742.1422648429871
6,2.3861045837402344,0.0004038172774016857,0.00011836073826998472,0.0004703155136667192,0.00013785167539026588,1e-06,890.5136840343475
7,2.384768009185791,0.0003745175199583173,0.00010977283818647265,0.0004703155136667192,0.00013785167539026588,1e-06,1040.041755914688
8,2.3782596588134766,0.0010923979571089149,0.0003201869549229741,0.0004703155136667192,0.00013785167539026588,1e-06,1188.6161029338837
9,2.392631769180298,0.0005176841514185071,0.00015173564315773547,0.0004703155136667192,0.00013785167539026588,1e-10,1521.0863208770752
