Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.267223834991455,0.03556114062666893,0.010873575694859028,0.00037667431752197444,0.00011517618258949369,NA,0
1,3.5351016521453857,0.000952057191170752,0.0002911117335315794,0.00037667431752197444,0.00011517618258949369,1e-06,133.87917065620422
2,3.0105061531066895,0.0007663344731554389,0.0002343230735277757,0.00037667431752197444,0.00011517618258949369,1e-06,266.855016708374
3,2.799978494644165,0.0005649694357998669,0.00017275141726713628,0.00037667431752197444,0.00011517618258949369,1e-06,400.0623424053192
4,2.768679141998291,0.0006105630309320986,0.00018669263226911426,0.00037667431752197444,0.00011517618258949369,1e-06,533.3144731521606
5,2.7572381496429443,0.0005192935932427645,0.00015878505655564368,0.00037667431752197444,0.00011517618258949369,1e-06,666.1962156295776
6,2.7541747093200684,0.0005775172030553222,0.00017658817523624748,0.00037667431752197444,0.00011517618258949369,1e-06,799.1436815261841
7,2.7533276081085205,0.0005625046323984861,0.00017199775902554393,0.00037667431752197444,0.00011517618258949369,1e-06,931.3743526935577
8,2.740147829055786,0.0006243969546630979,0.00019092265574727207,0.00037667431752197444,0.00011517618258949369,1e-08,1177.2701032161713
9,2.7442398071289062,0.00038206245517358184,0.00011682372132781893,0.00037667431752197444,0.00011517618258949369,1e-10,1366.7010488510132
