Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.0413007736206055,0.029198218137025833,0.00893581472337246,0.0010333778336644173,0.00031625464907847345,NA,0
1,3.449802875518799,0.0009217804181389511,0.0002821014204528183,0.0010333778336644173,0.00031625464907847345,1e-06,130.60576248168945
2,3.022894859313965,0.0005569371278397739,0.00017044488049577922,0.0010333778336644173,0.00031625464907847345,1e-06,264.68222856521606
3,2.853483200073242,0.00046746700536459684,0.00014306347293313593,0.0010333778336644173,0.00031625464907847345,1e-06,396.1241147518158
4,2.81123948097229,0.0003229763242416084,9.884358587441966e-05,0.0010333778336644173,0.00031625464907847345,1e-06,528.2967154979706
5,2.807530403137207,0.00047903566155582666,0.00014660393935628235,0.0010333778336644173,0.00031625464907847345,1e-06,660.4786632061005
6,2.806659460067749,0.0004996559582650661,0.0001529145665699616,0.0010333778336644173,0.00031625464907847345,1e-07,849.8477478027344
7,2.8061254024505615,0.0004234270891174674,0.00012958550360053778,0.0010333778336644173,0.00031625464907847345,1e-07,983.8359224796295
8,2.7966408729553223,0.0003721384273376316,0.00011388913844712079,0.0010333778336644173,0.00031625464907847345,1e-08,1171.9993104934692
9,2.8060832023620605,0.00048417781363241374,0.00014817764167673886,0.0010333778336644173,0.00031625464907847345,1e-10,1360.557835817337
