Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.115400314331055,0.01889343187212944,0.0039009086322039366,0.0013600299134850502,0.00028080405900254846,NA,0
1,3.258967399597168,0.002311180578544736,0.0004771872190758586,0.0013600299134850502,0.00028080405900254846,1e-06,41.33592748641968
2,2.711176633834839,0.0017902906984090805,0.0003696396015584469,0.0013600299134850502,0.00028080405900254846,1e-06,83.26396346092224
3,2.630580186843872,0.002019761363044381,0.00041701816371642053,0.0013600299134850502,0.00028080405900254846,1e-06,125.02335166931152
4,2.599184989929199,0.001986362738534808,0.0004101223894394934,0.0013600299134850502,0.00028080405900254846,1e-06,165.68794226646423
5,2.5620534420013428,0.001875733956694603,0.0003872809757012874,0.0013600299134850502,0.00028080405900254846,1e-06,208.53868508338928
6,2.5564041137695312,0.0017733228160068393,0.000366136257071048,0.0013600299134850502,0.00028080405900254846,1e-06,251.58749556541443
7,2.5534827709198,0.0019479067996144295,0.0004021824279334396,0.0013600299134850502,0.00028080405900254846,1e-06,292.3422689437866
8,2.5530502796173096,0.002065921202301979,0.0004265487368684262,0.0013600299134850502,0.00028080405900254846,1e-08,394.584525346756
9,2.5647215843200684,0.0013678304385393858,0.00028241463587619364,0.0013600299134850502,0.00028080405900254846,1e-10,466.24545407295227
