Iteration,Objective_Function,OOD_Error,Relative_OOD_Error,Benchmark_OOD,Relative_Benchmark_OOD,Step_Size,Time (s)
0,4.21187162399292,0.026541685685515404,0.00812277290970087,0.0010323621099814773,0.0003159423649776727,NA,0
1,3.428243637084961,0.001956704305484891,0.0005988265038467944,0.0010323621099814773,0.0003159423649776727,1e-06,83.72283244132996
2,2.7619035243988037,0.0011731223203241825,0.00035902037052437663,0.0010323621099814773,0.0003159423649776727,1e-06,166.79622602462769
3,2.537391424179077,0.0005765269743278623,0.00017643933824729174,0.0010323621099814773,0.0003159423649776727,1e-06,251.54519820213318
4,2.5061066150665283,0.0005386715056374669,0.00016485412197653204,0.0010323621099814773,0.0003159423649776727,1e-06,334.9256982803345
5,2.499586582183838,0.00043838401325047016,0.00013416229921858758,0.0010323621099814773,0.0003159423649776727,1e-06,417.3729302883148
6,2.4972307682037354,0.00047676771646365523,0.00014590918726753443,0.0010323621099814773,0.0003159423649776727,1e-06,501.56203150749207
7,2.4948337078094482,0.0006315315840765834,0.00019327286281622946,0.0010323621099814773,0.0003159423649776727,1e-07,625.3241367340088
8,2.49176287651062,0.0006702936952933669,0.00020513555500656366,0.0010323621099814773,0.0003159423649776727,1e-09,793.0951783657074
9,2.508188486099243,0.000612863979768008,0.00018755985365714878,0.0010323621099814773,0.0003159423649776727,1e-10,877.7819714546204
